u	v	x_coord	y_coord	coef0	coef1	feat1	y
48	46	1.628128	1.489564	3.000000	-0.106699	-0.995763	2.909154
49	46	1.697410	1.489564	3.000000	0.034555	0.248741	1.993757
0	47	-1.697410	1.558846	3.000000	1.921199	-0.235354	2.654124
1	47	-1.628128	1.558846	3.000000	1.769325	1.299238	4.792764
2	47	-1.558846	1.558846	3.000000	1.621865	-1.184179	-0.411891
3	47	-1.489564	1.558846	3.000000	1.480816	-0.303443	1.352685
4	47	-1.420282	1.558846	3.000000	1.348104	-0.218401	2.887589
5	47	-1.351000	1.558846	3.000000	1.225601	-1.517696	2.518745
6	47	-1.281718	1.558846	3.000000	1.115116	1.203161	5.982771
7	47	-1.212436	1.558846	3.000000	1.018372	-0.797551	1.683861
8	47	-1.143154	1.558846	3.000000	0.936950	-1.210751	1.255014
9	47	-1.073872	1.558846	3.000000	0.872225	-1.155980	1.636756
10	47	-1.004589	1.558846	3.000000	0.825280	-0.354772	3.007654
11	47	-0.935307	1.558846	3.000000	0.796818	0.327579	3.025068
12	47	-0.866025	1.558846	3.000000	0.787073	-0.640804	1.910496
13	47	-0.796743	1.558846	3.000000	0.795725	0.410643	3.961096
14	47	-0.727461	1.558846	3.000000	0.821844	-0.584511	1.451433
15	47	-0.658179	1.558846	3.000000	0.863843	1.624035	4.932719
16	47	-0.588897	1.558846	3.000000	0.919477	-0.308932	1.324516
17	47	-0.519615	1.558846	3.000000	0.985863	0.010978	4.675491
18	47	-0.450333	1.558846	3.000000	1.059552	-0.957410	3.441678
19	47	-0.381051	1.558846	3.000000	1.136621	1.228160	5.464438
20	47	-0.311769	1.558846	3.000000	1.212817	0.914214	5.187240
21	47	-0.242487	1.558846	3.000000	1.283715	-0.166046	3.369035
22	47	-0.173205	1.558846	3.000000	1.344907	1.498638	3.955189
23	47	-0.103923	1.558846	3.000000	1.392193	-1.335150	1.815164
24	47	-0.034641	1.558846	3.000000	1.421788	1.551263	6.370466
25	47	0.034641	1.558846	3.000000	1.430505	1.299327	5.393822
26	47	0.103923	1.558846	3.000000	1.415925	-1.336100	0.575095
27	47	0.173205	1.558846	3.000000	1.376539	0.281889	3.330257
28	47	0.242487	1.558846	3.000000	1.311843	0.088623	3.029899
29	47	0.311769	1.558846	3.000000	1.222399	-0.342977	2.612282
30	47	0.381051	1.558846	3.000000	1.109836	-0.178142	2.575975
31	47	0.450333	1.558846	3.000000	0.976808	-1.297638	1.860520
32	47	0.519615	1.558846	3.000000	0.826900	1.202191	3.935721
33	47	0.588897	1.558846	3.000000	0.664492	1.546043	6.440496
34	47	0.658179	1.558846	3.000000	0.494582	0.024001	4.498145
35	47	0.727461	1.558846	3.000000	0.322584	-1.546928	1.366500
36	47	0.796743	1.558846	3.000000	0.154104	1.034581	3.609040
37	47	0.866025	1.558846	3.000000	-0.005283	-1.326906	2.450938
38	47	0.935307	1.558846	3.000000	-0.150258	-0.562196	2.745284
39	47	1.004589	1.558846	3.000000	-0.275961	-1.592748	3.977332
40	47	1.073872	1.558846	3.000000	-0.378174	0.770335	3.055928
41	47	1.143154	1.558846	3.000000	-0.453455	-1.477036	1.546835
42	47	1.212436	1.558846	3.000000	-0.499243	-0.556954	2.577908
43	47	1.281718	1.558846	3.000000	-0.513915	0.311565	1.063232
44	47	1.351000	1.558846	3.000000	-0.496785	0.640150	2.120338
45	47	1.420282	1.558846	3.000000	-0.448074	1.574247	1.007297
46	47	1.489564	1.558846	3.000000	-0.368828	-1.496181	4.031251
47	47	1.558846	1.558846	3.000000	-0.260808	-1.179956	2.663679
48	47	1.628128	1.558846	3.000000	-0.126348	0.394826	3.743941
49	47	1.697410	1.558846	3.000000	0.031798	1.474968	3.169465
0	48	-1.697410	1.628128	3.000000	2.130635	-0.846219	2.029981
1	48	-1.628128	1.628128	3.000000	1.977053	-1.055919	-0.017972
2	48	-1.558846	1.628128	3.000000	1.825438	1.455394	5.881432
3	48	-1.489564	1.628128	3.000000	1.678090	0.819178	5.049185
4	48	-1.420282	1.628128	3.000000	1.537297	-1.281602	0.420782
5	48	-1.351000	1.628128	3.000000	1.405329	1.048258	6.094748
6	48	-1.281718	1.628128	3.000000	1.284411	0.598364	5.092643
7	48	-1.212436	1.628128	3.000000	1.176678	-0.867092	2.137638
8	48	-1.143154	1.628128	3.000000	1.084096	-1.347264	2.351834
9	48	-1.073872	1.628128	3.000000	1.008379	-1.401891	0.651650
10	48	-1.004589	1.628128	3.000000	0.950889	-0.767653	2.996906
11	48	-0.935307	1.628128	3.000000	0.912531	0.301008	3.084353
12	48	-0.866025	1.628128	3.000000	0.893659	1.004226	4.950447
13	48	-0.796743	1.628128	3.000000	0.893989	-1.008420	2.444364
14	48	-0.727461	1.628128	3.000000	0.912539	1.544127	4.748373
15	48	-0.658179	1.628128	3.000000	0.947597	1.610571	4.716886
16	48	-0.588897	1.628128	3.000000	0.996728	-1.092579	0.497567
17	48	-0.519615	1.628128	3.000000	1.056812	-0.267082	3.721611
18	48	-0.450333	1.628128	3.000000	1.124132	1.713815	5.693056
19	48	-0.381051	1.628128	3.000000	1.194493	0.150433	4.060586
20	48	-0.311769	1.628128	3.000000	1.263378	-1.228898	1.503018
21	48	-0.242487	1.628128	3.000000	1.326139	0.711114	3.201873
22	48	-0.173205	1.628128	3.000000	1.378190	1.764859	6.936431
23	48	-0.103923	1.628128	3.000000	1.415231	0.206660	4.319381
24	48	-0.034641	1.628128	3.000000	1.433449	-0.028521	2.196074
25	48	0.034641	1.628128	3.000000	1.429718	1.390959	5.722938
26	48	0.103923	1.628128	3.000000	1.401769	-0.992420	0.208005
27	48	0.173205	1.628128	3.000000	1.348325	-0.443595	3.471677
28	48	0.242487	1.628128	3.000000	1.269192	0.639313	4.857202
29	48	0.311769	1.628128	3.000000	1.165299	-0.969879	2.250455
30	48	0.381051	1.628128	3.000000	1.038688	1.173820	5.185632
31	48	0.450333	1.628128	3.000000	0.892450	-0.447605	2.449888
32	48	0.519615	1.628128	3.000000	0.730610	1.671337	4.236754
33	48	0.588897	1.628128	3.000000	0.557963	-0.258464	2.630604
34	48	0.658179	1.628128	3.000000	0.379887	0.576787	3.205660
35	48	0.727461	1.628128	3.000000	0.202109	-1.702311	1.952476
36	48	0.796743	1.628128	3.000000	0.030477	-1.313810	3.489247
37	48	0.866025	1.628128	3.000000	-0.129283	0.470949	2.890820
38	48	0.935307	1.628128	3.000000	-0.271800	0.221386	4.658345
39	48	1.004589	1.628128	3.000000	-0.392260	0.244354	4.323936
40	48	1.073872	1.628128	3.000000	-0.486583	0.221158	4.365726
41	48	1.143154	1.628128	3.000000	-0.551562	0.696132	1.866554
42	48	1.212436	1.628128	3.000000	-0.584948	0.630783	-0.214523
43	48	1.281718	1.628128	3.000000	-0.585490	1.668274	3.002310
44	48	1.351000	1.628128	3.000000	-0.552927	-1.345139	3.654415
45	48	1.420282	1.628128	3.000000	-0.487932	-0.914279	1.144711
46	48	1.489564	1.628128	3.000000	-0.392014	-0.006007	4.367454
47	48	1.558846	1.628128	3.000000	-0.267387	1.414098	3.470523
48	48	1.628128	1.628128	3.000000	-0.116814	-0.258446	2.465617
49	48	1.697410	1.628128	3.000000	0.056559	-1.281998	2.877637
0	49	-1.697410	1.697410	3.000000	2.363486	0.287191	4.062520
1	49	-1.628128	1.697410	3.000000	2.209332	0.843141	4.017374
2	49	-1.558846	1.697410	3.000000	2.054498	0.183869	1.458609
3	49	-1.489564	1.697410	3.000000	1.901575	1.679804	5.515366
4	49	-1.420282	1.697410	3.000000	1.753208	1.687142	6.888517
5	49	-1.351000	1.697410	3.000000	1.612062	-0.279622	1.171811
6	49	-1.281718	1.697410	3.000000	1.480785	-0.241368	-0.056716
7	49	-1.212436	1.697410	3.000000	1.361924	-1.054998	2.169292
8	49	-1.143154	1.697410	3.000000	1.257844	-0.831760	1.219380
9	49	-1.073872	1.697410	3.000000	1.170610	-0.890962	3.122543
10	49	-1.004589	1.697410	3.000000	1.101876	0.370023	4.190237
11	49	-0.935307	1.697410	3.000000	1.052769	1.326009	5.904220
12	49	-0.866025	1.697410	3.000000	1.023783	0.560274	3.661269
13	49	-0.796743	1.697410	3.000000	1.014690	0.515878	3.501011
14	49	-0.727461	1.697410	3.000000	1.024485	0.947540	4.952521
15	49	-0.658179	1.697410	3.000000	1.051359	1.754745	4.783384
16	49	-0.588897	1.697410	3.000000	1.092717	0.529881	2.634467
17	49	-0.519615	1.697410	3.000000	1.145232	-1.603932	1.107807
18	49	-0.450333	1.697410	3.000000	1.204956	0.082190	1.620592
19	49	-0.381051	1.697410	3.000000	1.267453	-0.253136	2.292941
20	49	-0.311769	1.697410	3.000000	1.327983	0.111272	3.740504
21	49	-0.242487	1.697410	3.000000	1.381701	-0.918888	1.074944
22	49	-0.173205	1.697410	3.000000	1.423882	-1.120979	2.395570
23	49	-0.103923	1.697410	3.000000	1.450150	-1.317927	2.693671
24	49	-0.034641	1.697410	3.000000	1.456690	1.156919	3.549840
25	49	0.034641	1.697410	3.000000	1.440458	-1.106825	1.473543
26	49	0.103923	1.697410	3.000000	1.399348	-0.195929	3.638909
27	49	0.173205	1.697410	3.000000	1.332320	-0.266082	3.448900
28	49	0.242487	1.697410	3.000000	1.239487	-1.694107	2.277634
29	49	0.311769	1.697410	3.000000	1.122137	-0.266917	3.376413
30	49	0.381051	1.697410	3.000000	0.982706	-0.142617	3.068857
31	49	0.450333	1.697410	3.000000	0.824695	0.564727	3.204274
32	49	0.519615	1.697410	3.000000	0.652532	1.533067	3.471767
33	49	0.588897	1.697410	3.000000	0.471393	-1.099903	3.319664
34	49	0.658179	1.697410	3.000000	0.286983	-1.210502	4.035933
35	49	0.727461	1.697410	3.000000	0.105297	0.998020	4.313040
36	49	0.796743	1.697410	3.000000	-0.067631	1.629278	1.021463
37	49	0.866025	1.697410	3.000000	-0.225980	-0.113167	2.672355
38	49	0.935307	1.697410	3.000000	-0.364376	-0.154143	2.272230
39	49	1.004589	1.697410	3.000000	-0.478099	0.236174	3.557235
40	49	1.073872	1.697410	3.000000	-0.563261	0.222887	2.774254
41	49	1.143154	1.697410	3.000000	-0.616924	-0.855399	3.848194
42	49	1.212436	1.697410	3.000000	-0.637186	0.227966	1.768169
43	49	1.281718	1.697410	3.000000	-0.623198	-1.549910	3.043594
44	49	1.351000	1.697410	3.000000	-0.575141	0.427404	3.345218
45	49	1.420282	1.697410	3.000000	-0.494150	-1.527307	3.357804
46	49	1.489564	1.697410	3.000000	-0.382200	0.245405	3.052040
47	49	1.558846	1.697410	3.000000	-0.241955	-1.459096	3.322237
48	49	1.628128	1.697410	3.000000	-0.076595	-0.528993	3.511685
49	49	1.697410	1.697410	3.000000	0.110360	0.734404	2.652258
